type,value
CCN(worst),21
CCN(average),2.503643724696356
CCN(violate),1
LOC(worst),110
LOC(average),14.331174089068826
LOC(violate),0
Parameter(worst),8
Parameter(average),1.1465587044534413
Parameter(violate),1
Token(worst),794
Token(average),78.25668016194332
