type,value
CCN(worst),21
CCN(average),2.512461059190031
CCN(violate),1
LOC(worst),92
LOC(average),14.61993769470405
LOC(violate),0
Parameter(worst),9
Parameter(average),1.2048286604361371
Parameter(violate),3
Token(worst),624
Token(average),79.88785046728972
