type,value
CCN(worst),21
CCN(average),2.5103833865814695
CCN(violate),1
LOC(worst),110
LOC(average),14.43290734824281
LOC(violate),0
Parameter(worst),9
Parameter(average),1.1741214057507987
Parameter(violate),3
Token(worst),794
Token(average),78.58785942492013
