type,value
CCN(worst),21
CCN(average),2.509992006394884
CCN(violate),1
LOC(worst),110
LOC(average),14.438049560351718
LOC(violate),0
Parameter(worst),9
Parameter(average),1.173461231015188
Parameter(violate),3
Token(worst),794
Token(average),78.60111910471623
