type,value
CCN(worst),9
CCN(average),2.7209302325581395
CCN(violate),0
LOC(worst),91
LOC(average),22.674418604651162
LOC(violate),0
Parameter(worst),3
Parameter(average),1.0930232558139534
Parameter(violate),0
Token(worst),624
Token(average),161.46511627906978
