type,value
CCN(worst),8
CCN(average),2.58974358974359
CCN(violate),0
LOC(worst),91
LOC(average),21.358974358974358
LOC(violate),0
Parameter(worst),3
Parameter(average),1.1025641025641026
Parameter(violate),0
Token(worst),624
Token(average),149.94871794871796
