type,value
CCN(worst),21
CCN(average),2.533278553820871
CCN(violate),1
LOC(worst),92
LOC(average),14.552999178307314
LOC(violate),0
Parameter(worst),9
Parameter(average),1.1955628594905505
Parameter(violate),3
Token(worst),624
Token(average),78.84223500410846
