type,value
CCN(worst),21
CCN(average),2.5116822429906542
CCN(violate),1
LOC(worst),92
LOC(average),14.618380062305295
LOC(violate),0
Parameter(worst),9
Parameter(average),1.2048286604361371
Parameter(violate),3
Token(worst),624
Token(average),79.88161993769471
