type,value
CCN(worst),4
CCN(average),2.0
CCN(violate),0
LOC(worst),35
LOC(average),16.833333333333332
LOC(violate),0
Parameter(worst),2
Parameter(average),1.3333333333333333
Parameter(violate),0
Token(worst),218
Token(average),116.66666666666667
