type,value
CCN(worst),21
CCN(average),2.5007716049382718
CCN(violate),1
LOC(worst),92
LOC(average),14.555555555555555
LOC(violate),0
Parameter(worst),9
Parameter(average),1.2021604938271604
Parameter(violate),3
Token(worst),624
Token(average),79.5108024691358
