type,value
CCN(worst),11
CCN(average),2.763157894736842
CCN(violate),0
LOC(worst),92
LOC(average),21.0
LOC(violate),0
Parameter(worst),5
Parameter(average),0.8157894736842105
Parameter(violate),0
Token(worst),559
Token(average),131.60526315789474
