type,value
CCN(worst),96
CCN(average),2.921206397922446
CCN(violate),134
LOC(worst),573
LOC(average),10.420704715811839
LOC(violate),12
Parameter(worst),36
Parameter(average),2.1809596883668774
Parameter(violate),390
Token(worst),1714
Token(average),61.41686832320132
